Remote_Dep_Ct,Remote_Dep_Amt,OnlineWallet_Tx,OnlineWallet_Dollars,DigLogins_UniqDays,DigLogins_TotalLogins,DebitCard_Tx,DebitCard_Spend,Alerts_enrolled,engament score
35,127664.23000000001,0,0.0,17,19,2011,66134.27,0,28.470723494471464
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,19,722.4499999999999,0,0,0,0.0,0,14.366405499539363
0,0.0,0,0.0,56,92,0,0.0,42,48.94540587748722
0,0.0,0,0.0,2,3,0,0.0,0,8.160185855171473
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,125,239,397,14026.599999999999,0,19.221124480068728
0,0.0,0,0.0,12,18,336,20552.979999999996,0,10.66042197215403
1,331.46,0,0.0,68,133,19,3904.12,36,52.04224696343281
0,0.0,0,0.0,0,0,5,200.0,12,27.03570528176929
10,1441.8799999999999,30,2260.85,34,44,1046,58559.95,0,34.569595006650026
0,0.0,0,0.0,8,9,0,0.0,6,27.51923760498386
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
5,36541.95,12,6514.65,69,94,3613,176872.59,24,63.37728532811723
2,880.0,76,7725.06,118,217,2700,189166.7,0,39.94791185818463
0,0.0,0,0.0,66,202,1641,81402.11000000002,18,42.576855179215826
0,0.0,0,0.0,0,0,4,460.14,0,4.499294106355908
0,0.0,0,0.0,0,0,-4,-96.31,0,4.593431761199781
0,0.0,0,0.0,12,17,0,0.0,12,33.07547295440903
0,0.0,0,0.0,0,0,460,48656.479999999996,0,3.6019953723876945
0,0.0,20,3413.55,54,71,1026,31934.190000000002,0,26.674953221288952
1,100.0,0,0.0,29,32,772,7896.469999999999,6,36.67174568633121
0,0.0,32,3326.3999999999996,36,48,1890,58737.47,6,44.48088776642338
0,0.0,1,100.0,121,217,2195,131128.19,12,44.17345132490715
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
6,1238.37,0,0.0,0,0,0,0.0,0,13.007885568793998
10,1675.04,7,62.879999999999995,40,57,2002,39613.66,0,31.62567248738103
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,40.0,7,220.44,86,138,1308,32622.489999999998,6,46.775793513384215
1,577.16,28,6678.66,25,35,1565,109089.91,6,47.10495385663859
0,0.0,18,1866.8,36,45,402,7575.1900000000005,6,42.34563764006679
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,130.0,25,464.06,34,40,682,7798.389999999999,6,48.13635683531966
1,13.0,0,0.0,8,12,0,0.0,27,43.615936588915545
0,0.0,0,0.0,0,0,0,0.0,24,32.74714888492259
0,0.0,0,0.0,0,0,9,157.41,0,5.087327107858744
0,0.0,21,898.97,61,129,455,9074.64,30,57.23244138053046
0,0.0,0,0.0,0,0,148,4291.5599999999995,0,5.2182638968610355
0,0.0,0,0.0,0,0,811,32754.75,0,5.083838296716788
0,0.0,0,0.0,0,0,36,28350.4,0,2.150980550632706
1,220.32,20,1700.2400000000002,95,145,1536,43423.42999999999,6,50.71986048043982
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,7,10,0,0.0,36,41.900132746713936
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,13,14,0,0.0,12,32.957106191253665
0,0.0,0,0.0,3,3,0,0.0,0,8.3944780086176
0,0.0,0,0.0,5,5,1,6.96,6,26.942438277574368
0,0.0,0,0.0,33,42,0,0.0,20,39.488535295905365
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,13,421.78,98,153,1025,42235.06,6,43.55124390908649
1,610.16,0,0.0,53,62,1401,62900.48999999999,6,36.9172435616766
0,0.0,17,5045.71,43,75,378,29317.35,6,42.78878026095984
4,1012.48,11,1642.33,64,130,2362,43541.33,6,51.98516600518283
2,70.0,13,594.32,41,63,1353,33393.33,6,47.03832792674436
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,57,125,614,-11725.010000000002,6,41.15788614026638
0,0.0,0,0.0,11,11,0,0.0,12,32.56480547153632
0,0.0,23,4751.92,1,1,196,9572.539999999999,6,36.918671340577085
9,4170.360000000001,31,3063.33,66,111,4288,131868.32,0,38.977454282814946
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,6162.09,2,3952.58,23,43,2,56.14,6,45.44402028619103
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,13,1655.0,106,210,1133,34744.38,6,45.990082211572854
0,0.0,0,0.0,56,93,832,26431.77,5,32.50637980846245
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,4,402.0,59,105,-200,-109267.51000000001,6,43.155234964765036
0,0.0,0,0.0,1,2,0,0.0,6,25.226888648300886
4,536.87,8,214.46,52,73,101,5456.49,6,46.398609654517955
0,0.0,19,339.57,50,118,237,3059.87,0,25.801310400721164
0,0.0,0,0.0,2,2,0,0.0,6,25.56088720413879
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,18,21,0,0.0,0,11.526019939135281
0,0.0,1,200.0,19,26,157,5493.01,18,41.76570371143126
1,3500.0,0,0.0,25,38,0,0.0,8,37.02374974106851
2,2330.95,5,10.46,3,5,133,6119.47,0,20.047401351417335
0,0.0,0,0.0,3,3,0,0.0,4,23.79102165515244
0,0.0,0,0.0,6,12,4,96.53,0,10.092562026566307
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,157,7698.83,0,4.775267679200535
1,62.04,23,1208.15,9,10,0,-6677.89,0,27.707292680478517
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,111,137,0,0.0,12,39.482702866657405
0,0.0,0,0.0,42,46,3143,65571.53,18,40.96472337696792
0,0.0,0,0.0,0,0,552,25265.56,0,4.875286635848788
0,0.0,13,380.59999999999997,46,80,864,43239.8,12,45.14273073527063
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,1,300.0,40,58,1195,49814.32000000001,12,40.83824303086776
0,0.0,0,0.0,0,0,53,2617.97,0,4.7688368131623875
0,0.0,0,0.0,148,175,128,9552.86,0,18.047157085892128
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,27,35,0,0.0,0,12.642395845128567
0,0.0,0,0.0,0,0,85,6111.05,0,4.462374280025216
0,0.0,31,936.3199999999999,117,238,2946,94175.07,0,30.781138234475428
0,0.0,10,3379.33,62,82,1801,45686.049999999996,12,48.30806802977935
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,21,24,214,8554.41,30,42.20700708811743
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,4066.52,13,1497.0,27,32,0,0.0,12,50.93812058777751
53,164698.46,2,276.33,47,60,1821,81110.66,0,38.077449888159705
0,0.0,0,0.0,10,24,146,8291.47,2,23.16896350772357
1,81.0,2,55.0,95,162,1250,76656.13,0,25.78930699866029
1,100.0,0,0.0,0,0,0,0.0,0,9.243853601849935
14,24206.57,27,2811.76,119,208,6289,248125.55,0,42.44936535796377
0,0.0,34,5168.4,45,46,228,5713.43,0,27.601695259925314
0,0.0,7,642.46,74,182,1296,63248.59999999999,0,24.562168835467354
2,156.16,27,1631.74,105,225,2303,93592.2,6,53.17501385421106
0,0.0,3,211.61,0,0,13,-1642.94,0,13.13750173223377
11,9319.76,0,0.0,21,23,-1,-33901.39,6,43.97434246198205
2,1112.13,20,449.0,16,34,448,10982.35,3,42.05780760891154
0,0.0,38,1026.25,47,75,497,13560.51,6,44.74557013547975
0,0.0,0,0.0,0,0,298,2703.6499999999996,0,6.274855881783235
2,1565.61,1,20.0,89,135,1673,109070.56,0,25.548705556459627
0,0.0,14,427.33000000000004,23,41,545,10784.7,6,39.93191050564282
0,0.0,0,0.0,0,0,0,0.0,6,22.394415164647725
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,240,11261.22,0,4.82338531256816
0,0.0,208,11009.77,100,275,3416,153424.57,36,72.86618686172028
0,0.0,14,1029.0,47,71,207,5129.92,4,39.678102419611406
0,0.0,0,0.0,93,123,684,32272.280000000002,24,44.74493143410338
3,1109.51,150,10945.84,53,84,1077,35510.18,29,72.24154928354112
0,0.0,0,0.0,0,0,0,0.0,12,26.975430824799414
0,0.0,1,18.17,0,0,546,46327.34,0,7.340374730472298
7,19336.04,0,0.0,5,5,0,0.0,12,40.6747310819667
0,0.0,10,258.51,93,152,1364,54355.97,6,42.70309523316055
0,0.0,0,0.0,0,0,263,7965.81,6,22.896628360571285
0,0.0,0,0.0,34,58,0,0.0,12,35.892660814898434
0,0.0,0,0.0,27,42,0,0.0,54,49.55486875073579
0,0.0,0,0.0,0,0,38,941.5799999999999,0,5.129954083781168
0,0.0,0,0.0,18,22,0,0.0,35,43.30574978567715
0,0.0,4,340.0,40,89,176,2666.52,5,38.29647720134265
0,0.0,8,218.5,74,139,711,16396.6,6,42.21651852770786
0,0.0,25,2624.0,57,95,784,35841.939999999995,0,26.924603091054458
0,0.0,0,0.0,0,0,0,0.0,12,26.975430824799414
2,295.0,14,2013.0,74,120,134,3644.8099999999995,0,32.15290933769428
0,0.0,0,0.0,1,1,0,0.0,6,24.90764568790573
0,0.0,0,0.0,115,260,958,-5537.250000000002,0,26.52854590136223
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,66.03,0,0.0,89,228,978,27299.89,0,23.352688891267604
3,425.0,2,500.0,65,105,997,83053.22,12,48.86807297132761
0,0.0,0,0.0,2,2,0,0.0,12,30.14190286429048
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,6,1180.37,65,80,613,12137.62,0,24.018538738462745
0,0.0,36,2859.13,55,93,279,3989.0099999999998,12,51.21237812118979
0,0.0,0,0.0,61,78,2217,71127.26,6,33.610556657458645
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,18,19,0,0.0,12,33.620495868397356
0,0.0,0,0.0,18,22,0,0.0,24,39.55635180507202
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,13,13,0,0.0,0,10.679218473940416
1,245.0,2,12.99,12,14,730,105752.74,0,17.259026913067682
0,0.0,5,588.63,50,85,608,15026.869999999999,0,22.60794821904647
0,0.0,16,296.52,45,81,170,2878.64,6,41.767732304881335
0,0.0,6,809.3,56,88,866,48113.08,6,39.892290454259864
0,0.0,0,0.0,6,8,0,0.0,0,9.561233369940318
6,5931.4,4,4276.0,67,107,483,32079.010000000002,0,32.34992965305797
1,1114.55,24,987.85,88,143,2155,40363.01,0,33.95004363041181
2,1287.5,0,0.0,56,121,1204,68187.79,6,38.996724991245266
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,26,870.0,0,0,2138,80003.26000000001,12,38.12016581997547
0,0.0,21,4507.59,70,127,649,16121.320000000002,6,46.482258850352224
1,2044.07,5,748.0,14,27,2556,86398.95,0,24.212632915707907
0,0.0,25,1147.67,153,1403,3438,51763.8,0,38.64030905004198
0,0.0,1,50.0,19,37,1479,43814.54,0,16.8967359556041
0,0.0,0,0.0,18,49,0,0.0,0,12.631895998043206
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,23,1692.19,122,271,3294,56954.47,12,54.39276172420141
0,0.0,0,0.0,5,6,0,0.0,10,30.095259086043875
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,3333.13,0,0.0,48,90,0,0.0,6,37.52600600389886
0,0.0,0,0.0,8,10,2735,128283.52,0,10.107448367725278
22,7630.0,82,28047.0,0,0,0,0.0,0,37.103156306693066
0,0.0,0,0.0,0,0,632,96977.60999999999,0,2.708203221465922
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,27,36,0,0.0,0,12.680300191225477
8,319.23,0,0.0,1,1,20,2660.84,0,15.560292527003924
2,1220.94,40,3395.37,40,46,620,17505.22,6,50.973084534393514
2,1279.46,46,4393.03,91,112,2875,53906.95999999999,0,38.334636619439316
3,837.0,18,578.16,59,98,347,14413.5,60,69.49867984837896
8,3179.2,1,25.0,9,17,0,0.0,0,23.29252376727309
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
3,1352.79,41,7515.950000000001,126,224,139,25290.0,26,66.94391245219907
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,2,3,0,0.0,18,33.57931935781588
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,44,3144.2700000000004,7,7,349,10940.74,0,23.469496050515367
0,0.0,32,2136.9,0,0,0,0.0,0,16.726918800259632
6,3499.58,26,2173.38,58,80,2287,101193.3,6,52.73837987155608
0,0.0,22,5242.9,56,87,638,90147.08000000002,2,37.48063825392168
5,11047.419999999998,2,40.0,12,18,943,43213.9,42,57.42425778270889
0,0.0,15,1325.0,31,34,834,13648.39,0,23.82636566323967
0,0.0,10,506.03000000000003,0,0,307,3581.1199999999994,0,14.040055251462327
1,75.0,28,434.45,48,60,728,32403.92,0,29.136087940358067
0,0.0,12,257.40999999999997,53,81,1365,19608.84,6,42.395973598025776
11,4127.57,51,1737.8,107,227,941,63993.81,0,41.23034475327708
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,10,146.0,74,104,4030,104796.17,0,24.802338152722903
0,0.0,0,0.0,0,0,1922,82099.3,0,5.073937833389213
0,0.0,3,0.7,31,49,547,21818.28,0,17.81064277296509
0,0.0,3,5433.45,9,9,24,46002.6,0,14.70115994200722
0,0.0,0,0.0,19,24,0,0.0,6,29.366141166480542
0,0.0,22,1084.05,24,33,12,1372.2,12,44.51992255288137
0,0.0,0,0.0,17,19,477,8940.73,0,12.476659836930413
0,0.0,0,0.0,90,146,1165,11748.9,0,19.25459061824787
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,1,1,0,0.0,0,7.28300288962329
1,180.0,1,55.0,116,235,3009,76011.97,0,28.349440457613824
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
6,35000.0,82,6852.25,107,200,5281,635975.6499999999,12,63.07238924200903
0,0.0,0,0.0,4,8,0,0.0,0,9.266043753988335
0,0.0,84,2473.6499999999996,46,66,1754,29489.239999999998,0,31.693302056638085
15,4153.1,87,5453.49,61,81,1599,52723.48,0,43.75787586332761
0,0.0,20,4901.85,25,33,42,6006.6,0,23.377949960888454
0,0.0,0,0.0,131,220,3199,66964.85,0,20.623660103290494
0,0.0,0,0.0,0,0,98,3175.12,6,22.709307600691695
0,0.0,0,0.0,37,53,348,28467.170000000002,0,12.990279939913737
1,30.0,10,324.90999999999997,61,80,1079,28536.350000000002,6,45.81014640276082
0,0.0,0,0.0,61,89,1417,55273.57,0,15.753462586674956
1,706.41,78,2360.63,80,156,1351,3405.2599999999998,0,40.33384601129452
0,0.0,13,5470.0,102,217,1726,140191.51,6,45.477915002740545
24,15456.24,0,0.0,0,0,0,0.0,0,18.21606499695213
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,25,43,0,0.0,24,40.807492096429996
0,0.0,11,424.65000000000003,0,0,632,21024.3,0,13.329021997005972
0,0.0,0,0.0,16,18,0,0.0,12,33.43230249435253
0,0.0,15,1124.29,115,261,1400,45596.630000000005,18,54.426679704333424
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,2044.17,0,0.0,46,57,1244,77989.81,12,40.69082826105196
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,21,24,199,2315.79,0,13.023282451427036
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
2,8442.0,92,6523.829999999999,32,74,985,45338.64,0,37.53552133376191
0,0.0,0,0.0,3,3,173,13430.69,0,7.919322669170203
0,0.0,0,0.0,45,75,2104,57908.67,6,33.32781417104007
0,0.0,0,0.0,19,37,0,0.0,52,48.493832203365784
3,12112.94,0,0.0,57,72,2,41.45,16,46.647006317082656
4,2209.83,3,905.0,0,0,999,13005.289999999999,0,20.376868943811857
0,0.0,17,4200.0,11,17,20,4849.5,24,48.849024401169494
0,0.0,0,0.0,0,0,172,8421.0,0,4.776972423877325
0,0.0,0,0.0,28,39,0,0.0,12,35.04263704961895
3,242.24,0,0.0,0,0,839,47167.22,0,10.981278088651159
0,0.0,0,0.0,27,33,892,58358.17,0,12.067841286431408
8,5693.01,68,1167.6399999999999,93,156,1091,26526.309999999998,12,63.78715696016325
0,0.0,0,0.0,0,0,3264,34719.04,0,7.872270565509631
6,941.6800000000001,1,38.16,0,0,1050,20769.41,0,17.95557420795586
0,0.0,0,0.0,43,44,405,12640.250000000002,0,14.154652990738287
0,0.0,0,0.0,58,75,0,0.0,0,14.923497559797406
0,0.0,0,0.0,33,39,-70,4534.49,6,26.170135113522555
0,0.0,6,1350.0,76,108,1285,80181.3,6,40.967480979950906
0,0.0,0,0.0,0,0,380,14817.71,0,5.054920758303158
0,0.0,1,449.0,44,60,1471,115473.35,12,39.97188738709937
0,0.0,0,0.0,6,7,0,0.0,12,31.6599512516836
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,69,971.73,12,27.70726884622101
0,0.0,0,0.0,0,0,130,5290.51,0,4.934097808854769
0,0.0,0,0.0,10,10,0,0.0,12,32.39002184815344
0,0.0,0,0.0,27,31,0,0.0,0,12.483111965147645
2,250.0,35,2510.0,87,193,785,74799.25,6,52.05936855470137
0,0.0,0,0.0,104,179,786,81654.03,0,16.375840973050263
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,32.0,0,0.0,34,51,133,2962.69,0,18.51348954045388
0,0.0,0,0.0,16,19,313,16933.02,5,27.759667333641037
0,0.0,0,0.0,94,302,1052,24426.010000000002,0,20.033023913100358
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
6,10500.0,22,1911.38,33,44,21,984.65,10,53.7181180787333
0,0.0,5,41.15,84,112,1198,46291.4,6,39.96385315696679
0,0.0,37,670.6800000000001,28,44,2211,93971.68000000002,0,24.721603112121752
0,0.0,0,0.0,102,210,0,0.0,18,43.493354622302746
0,0.0,6,134.0,67,85,2581,69421.07,0,22.99293847747002
0,0.0,0,0.0,44,57,0,0.0,12,36.238774985691336
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,12,26.975430824799414
0,0.0,8,1282.1599999999999,38,51,1,101.94,24,49.68423723185173
0,0.0,0,0.0,5,5,0,0.0,0,9.067336109590158
22,5277.7,38,4721.119999999999,10,10,191,14012.87,12,58.13684653123371
0,0.0,11,8622.22,1,1,20,327.98,12,41.1095132799403
14,13114.119999999999,28,8392.42,29,35,95,21677.89,0,35.906207350255684
1,20.0,0,0.0,39,59,132,1687.17,0,19.25680200702029
0,0.0,0,0.0,51,59,0,0.0,0,14.316601640007962
0,0.0,0,0.0,110,155,0,0.0,24,45.50179130052062
0,0.0,0,0.0,40,55,0,0.0,24,41.81268934878146
6,20291.78,35,3568.06,50,63,1080,68465.07,14,59.125536849456616
0,0.0,0,0.0,5,6,0,0.0,12,31.404592890064727
0,0.0,5,605.97,51,67,0,0.0,0,21.336840132633696
0,0.0,0,0.0,23,26,101,11235.39,0,11.305123780975482
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
14,6851.040000000001,0,0.0,143,261,463,33555.17,6,47.55977392667849
0,0.0,1,29.37,4,13,0,0.0,6,30.850756975058623
3,707.55,24,1539.02,145,498,1071,18090.789999999997,12,62.449519182085666
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,25.0,0,0.0,0,0,0,0.0,0,9.163228882836819
9,2093.8199999999997,27,2531.99,58,77,637,22558.22,6,54.17322975797913
1,64.01,3,55.49,0,0,1806,53194.630000000005,6,32.776615079997896
0,0.0,14,4346.23,116,220,0,0.0,6,46.753388811457086
0,0.0,0,0.0,34,45,510,23757.81,6,31.004803815774782
0,0.0,25,2003.67,67,108,1360,69947.08,22,54.12889708201138
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,78,118,339,5319.5,4,32.83705460818053
0,0.0,0,0.0,20,21,0,0.0,0,11.646393887324292
9,1189.22,0,0.0,124,261,2430,59051.97,21,56.61320229224302
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,3,3,0,0.0,0,8.3944780086176
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,90,134,949,40562.240000000005,0,17.052909759116975
0,0.0,0,0.0,11,26,12,139.08,66,50.92109497123994
0,0.0,0,0.0,20,23,1,83.01,6,29.276375289429083
0,0.0,0,0.0,15,15,0,0.0,12,33.173590286834184
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,78,108,1943,145101.1,6,32.76724551147951
0,0.0,0,0.0,28,33,150,2121.94,0,13.556694638223597
2,837.11,115,5557.1900000000005,85,127,2466,74224.98,0,41.29164635145661
0,0.0,0,0.0,0,0,162,51140.78,6,19.954616018209986
0,0.0,38,2508.32,0,0,938,77948.56999999999,0,16.44776458121655
0,0.0,0,0.0,13,23,0,0.0,0,11.284161656086093
0,0.0,23,467.29,71,124,292,1990.650000000001,12,49.881762893914896
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
1,91.73,0,0.0,29,39,133,4474.28,12,39.875831192420065
0,0.0,0,0.0,8,9,0,0.0,0,9.894594806701424
0,0.0,40,4495.43,97,148,2394,142716.49,12,52.44440879317452
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,37,2218.37,89,181,1193,22020.57,6,49.06069680882494
0,0.0,15,260.03,33,51,410,12036.68,0,22.46487734271548
0,0.0,6,719.0,59,188,115,2697.52,0,24.597797721519182
0,0.0,16,4243.96,13,13,1683,74280.18,0,21.85544476178866
0,0.0,0,0.0,43,57,1348,46281.9,0,14.6550399630168
0,0.0,0,0.0,0,0,483,8765.49,0,5.931640694598212
0,0.0,1,185.0,87,133,164,30880.869999999995,5,35.876539366965744
0,0.0,0,0.0,28,44,0,21.99,16,37.04924154915847
2,295.03999999999996,4,796.0,81,232,3689,24924.28,6,51.75790608826581
0,0.0,0,0.0,23,28,454,8703.33,0,13.238861280450129
0,0.0,0,0.0,12,17,108,20879.64,0,9.43500844776353
0,0.0,0,0.0,54,117,827,10292.75,6,35.06378941404403
0,0.0,207,2451.3900000000003,56,71,2290,31097.730000000003,6,54.50981644163957
4,3865.25,51,6450.49,67,91,1126,112755.14,6,54.02416443102443
0,0.0,0,0.0,3,3,0,0.0,0,8.3944780086176
0,0.0,0,0.0,19,22,179,4300.77,6,29.892555834568036
0,0.0,0,0.0,18,23,0,0.0,0,11.630349280891702
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,9284.98,24,2913.61,41,53,1440,93372.72,0,32.48899370967469
0,0.0,0,0.0,2,4,0,0.0,0,8.338465331688958
5,494.63,23,3511.87,63,141,1360,27295.87,17,61.97000461466015
0,0.0,15,1505.1100000000001,79,225,0,0.0,0,27.39808497823827
0,0.0,27,1676.69,18,21,6,1602.67,0,22.03580560355318
0,0.0,1,10.0,0,0,295,16071.070000000002,6,25.578113253511194
0,0.0,125,1791.1799999999998,143,325,258,27221.059999999998,24,63.79174352417635
0,0.0,2,40.0,103,176,50,5778.449999999999,102,66.69399896778756
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,2,3,0,0.0,0,8.160185855171473
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,11,2303.0800000000004,11,20,0,0.0,12,42.566593210584884
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
9,5376.98,0,0.0,58,92,821,120188.6,12,45.03149905837713
0,0.0,35,2832.81,24,24,18,478.26,6,42.43358816650685
52,5003.73,4,564.15,43,49,2121,72417.84999999999,0,37.65442621997441
0,0.0,23,570.19,11,11,599,12251.54,6,39.02056459054359
4,171.2,9,2129.0,0,0,2190,122688.35,0,20.40933581890819
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,24,28,0,0.0,12,34.4116434784019
1,5760.0,25,3269.7400000000002,11,16,0,0.0,0,27.56168176648199
0,0.0,0,0.0,0,0,48,154.77,0,5.903630405270722
0,0.0,0,0.0,35,53,0,0.0,0,13.586677379820689
0,0.0,0,0.0,20,24,198,6398.01,6,29.82570039987775
0,0.0,35,463.17,38,57,2596,64438.68000000001,24,54.22915223590071
0,0.0,0,0.0,4,4,0,0.0,0,8.759277142823628
0,0.0,0,0.0,52,72,0,0.0,8,34.074123512523386
12,3943.6799999999994,24,1581.91,52,74,143,5643.85,0,36.255523748981744
0,0.0,0,0.0,26,32,219,19724.48,12,33.981681622023075
0,0.0,15,526.04,0,0,0,0.0,0,13.585286065387521
0,0.0,0,0.0,18,18,1082,67508.35,0,10.919240266922477
0,0.0,40,2840.73,62,79,93,6634.35,12,49.9724810757225
0,0.0,143,6462.320000000001,146,349,926,84911.55,24,66.05336227993382
0,0.0,31,7657.26,91,200,32,-81.11999999999989,48,68.79226286616833
0,0.0,21,3088.83,30,35,144,5422.710000000001,30,54.36883854014756
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,17,1122.02,14,15,398,10909.02,6,38.87825049281467
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,7,9,0,0.0,6,27.4073541725943
0,0.0,1,680.79,10,12,180,13773.52,6,32.435641062116716
8,7721.09,2,60.0,27,53,112,3512.83,2,39.704011213190924
0,0.0,0,0.0,4,4,0,0.0,0,8.759277142823628
13,14847.68,49,10811.449999999999,30,33,366,31079.08,6,56.30583007190366
0,0.0,0,0.0,79,121,665,14256.5,0,17.464367499481718
0,0.0,7,82.56,29,45,17,1.02,18,46.076763271468906
0,0.0,8,280.0,60,90,3142,69682.21,6,41.867076258620614
0,0.0,0,0.0,3,4,7,-398.15999999999997,6,28.244866972620578
0,0.0,5,618.06,18,19,0,0.0,12,40.44739073241391
0,0.0,1,20.0,0,0,0,0.0,0,8.207587089586074
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
0,0.0,0,0.0,0,0,0,0.0,0,4.769772366365281
4,7061.04,38,3076.78,99,191,5,30.4,22,65.95422854922626
9,12416.75,0,0.0,47,71,2211,187378.23,6,40.71214552474113
0,0.0,4,99.44,20,37,87,1361.7,6,36.247646258923346
0,0.0,0,0.0,90,176,0,0.0,28,46.86400635158601
1,228.06,5,718.33,17,25,0,0.0,0,23.142214450969163
2,66.37,0,0.0,15,28,74,542.89,6,35.87694904513795
